kulut_muut,kunta,kulut_muut_viestintavalineet,kulut_vaalitilaisuudet,muu_tuki,lainat,etunimi,omat_varat,kulut_radio,kulut_kaikki,yritys_tuki,puolue_lyh,kulut_tietoverkot,rahoitus_kaikki,kulut_televisio,valitetty_tuki,kulut_painettu_mat,puolueyhdistys_tuki,puolue,vaalipiiri,sukunimi,kulut_tuen_hankintakulut,kulut_mainonnan_suunnittelu,kulut_ulkomainonta,kulut_lehdet,ammatti,yksityinen_tuki,puolue_tuki
0,Keski-Suomen vaalipiiri,0,0,0,0,Touko Juhani,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Aalto,0,0,0,0,"opiskelija, yhteiskuntatieteiden kandidaatti",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Rauha Paloma,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Hannonen,0,0,0,0,"eduskunta-avustaja, luonnontieteiden kandidaatti",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Tuija Kristiina,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Mäkinen,0,0,0,0,"koulukuraattori, yhteiskuntatieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Nina Birgitta,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Hirsiaho,0,0,0,0,"psykologian maisteri, tutkija",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Niina Johanna,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Simanainen,0,0,0,0,"amanuenssi, yhteiskuntatieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Nico MIkael,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Holmberg,0,0,0,0,"sosiaaliohjaaja, potilaskuljettaja",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Minna Kaarina,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Kilpala,0,0,0,0,"projektipäällikkö, filosofian maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Mari Eeva Erika,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Äikäs,0,0,0,0,"opettaja, yhteiskuntatieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Meri Johanna,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Lumela,0,0,0,0,"rehtori, kasvatustieteen maisteri",0,0
0,Lapin vaalipiiri,0,0,0,0,Tuula,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Sykkö,0,0,0,0,ammattikorkeakoulun lehtori,0,0
0,Lapin vaalipiiri,0,0,0,0,Erja Hannele,0,0,0,0,VP,0,0,0,0,0,0,Vapauspuolue (VP) - Suomen tulevaisuus r.p.,Lapin vaalipiiri,Tennilä,0,0,0,0,merkonomi,0,0
0,Lapin vaalipiiri,0,0,0,0,Sari,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Ylipulli,0,0,0,0,"filosofian maisteri, kieltenopettaja",0,0
0,Lapin vaalipiiri,0,0,0,0,Sari,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Arponen,0,0,0,0,"pastori, perheasiain neuvottelukeskuksen johtaja",0,0
0,Lapin vaalipiiri,0,0,0,0,Niko,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Valkeapää,0,0,0,0,"opettaja, muusikko",0,0
0,Lapin vaalipiiri,0,0,0,0,Mirja,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Remes,0,0,0,0,psykiatrian erikoislääkäri,0,0
0,Lapin vaalipiiri,0,0,0,0,Mika,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Flöjt,0,0,0,0,"tutkija, yhteiskuntatieteiden maisteri",0,0
0,Lapin vaalipiiri,0,0,0,0,Miikka,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Keränen,0,0,0,0,ammattilukion abiturientti,0,0
0,Lapin vaalipiiri,0,0,0,0,Liisa,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Virtanen,0,0,0,0,terveyskeskuslääkäri,0,0
0,Lapin vaalipiiri,0,0,0,0,Matti,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Korteniemi,0,0,0,0,lehtori,0,0
0,Lapin vaalipiiri,0,0,0,0,Esko,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Sirjola,0,0,0,0,"lehtori, eläkeläinen",0,0
0,Lapin vaalipiiri,0,0,0,0,Eetu,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Suominen,0,0,0,0,"media-assistentti, yrittäjä",0,0
0,Lapin vaalipiiri,0,0,0,0,Doris,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Tuohimaa,0,0,0,0,catering-alan palveluvastaava,0,0
0,Lapin vaalipiiri,0,0,0,0,Antti,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Brunni,0,0,0,0,"liiketoimintayksikön johtaja, opiskelija",0,0
0,Lapin vaalipiiri,0,0,0,0,Birgitta,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Lapin vaalipiiri,Eira,0,0,0,0,yhteiskuntatieteiden ylioppilas,0,0
0,Lapin vaalipiiri,0,0,0,0,Sari Johanna,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Moisanen,0,0,0,0,insinööriopiskelija,0,0
0,Lapin vaalipiiri,0,0,0,0,Markus Tapani,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Korjonen,0,0,0,0,"opiskelija, kasvatustieteen ylioppilas",0,0
0,Lapin vaalipiiri,0,0,0,0,Markus,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Mustajärvi,0,0,0,0,kansanedustaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Laura Maria Aleksandra,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Raudaskoski,0,0,0,0,"huilunsoitonopettaja, opiskelija",0,0
0,Lapin vaalipiiri,0,0,0,0,Laila Marketta,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Tuisku,0,0,0,0,palveluneuvoja,0,0
0,Lapin vaalipiiri,0,0,0,0,Jan-Mikael,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Hakomäki,0,0,0,0,nuoriso-ohjaaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Helvi Kyllikki,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Lapin vaalipiiri,Hamari,0,0,0,0,terveydenhoitaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Arto Risto Sakari,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Lapin vaalipiiri,Ahlakorpi,0,0,0,0,asiakasneuvoja,0,0
0,Lapin vaalipiiri,0,0,0,0,Vesa Antti Johannes,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Liikkanen,0,0,0,0,ylilääkäri,0,0
0,Lapin vaalipiiri,0,0,0,0,Martti Juhani,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Rauhala,0,0,0,0,vastaava aluetoimitsija,0,0
0,Lapin vaalipiiri,0,0,0,0,Jorma Anselmi,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Jurmu,0,0,0,0,koneasentaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Maija Johanna,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Oksman,0,0,0,0,suunnittelija,0,0
0,Lapin vaalipiiri,0,0,0,0,Markku Juhani,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Harju,0,0,0,0,maanmittausneuvos,0,0
0,Lapin vaalipiiri,0,0,0,0,Jarmo Reino Mikael,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Huhtala,0,0,0,0,"ylitarkastaja, hallintotieteiden maisteri",0,0
0,Lapin vaalipiiri,0,0,0,0,Hilkka Helinä,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Halonen,0,0,0,0,"toimitusjohtaja, sosiaalityöntekijä",0,0
0,Lapin vaalipiiri,0,0,0,0,Esa Juhani,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Salmela,0,0,0,0,"entinen AKT:n liittosihteeri, eläkeläinen",0,0
0,Lapin vaalipiiri,0,0,0,0,Aarne Valtteri,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Lapin vaalipiiri,Huhtamella,0,0,0,0,toimistovirkailija,0,0
0,Lapin vaalipiiri,0,0,0,0,Samuli Kauko,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Lapin vaalipiiri,Riesto,0,0,0,0,lähihoitaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Jarmo Matti Tapani,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Lapin vaalipiiri,Juntunen,0,0,0,0,"toiminnanjohtaja, toimittaja",0,0
0,Lapin vaalipiiri,0,0,0,0,Hemmo Heikki,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Lapin vaalipiiri,Koskiniemi,0,0,0,0,projektipäällikkö,0,0
0,Lapin vaalipiiri,0,0,0,0,Esa Kalevi,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Lapin vaalipiiri,Lindholm,0,0,0,0,yrittäjä,0,0
0,Lapin vaalipiiri,0,0,0,0,Anna-Liisa,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Lapin vaalipiiri,Mariapori,0,0,0,0,"verokonsultti, tutkija",0,0
0,Lapin vaalipiiri,0,0,0,0,Jarno Mikael,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Lapin vaalipiiri,Siivola,0,0,0,0,"DJ, musiikkituottaja",0,0
0,Lapin vaalipiiri,0,0,0,0,Tuomo Juhani,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Lapin vaalipiiri,Juntikka,0,0,0,0,"diplomi-insinööri, hallituksen puheenjohtaja",0,0
0,Lapin vaalipiiri,0,0,0,0,Pekka-Tapani,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Lapin vaalipiiri,Heikkinen,0,0,0,0,"koulunjohtaja, kasvatustieteen maisteri",0,0
0,Lapin vaalipiiri,0,0,0,0,Tommi Klaes Viljami,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Lepojärvi,0,0,0,0,"kunnanjohtaja, MMM",0,0
0,Lapin vaalipiiri,0,0,0,0,Simo Arttur,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Rundgren,0,0,0,0,"teologian maisteri, projektijohtaja",0,0
0,Lapin vaalipiiri,0,0,0,0,Pirkko Maarit,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Jauhojärvi,0,0,0,0,lastenhoitaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Mika Antero,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Simoska,0,0,0,0,"kunnanjohtaja, agronomi",0,0
0,Lapin vaalipiiri,0,0,0,0,Markus Samuli,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Lohi,0,0,0,0,"lakiasiainjohtaja, OTK",0,0
0,Lapin vaalipiiri,0,0,0,0,Liisa Maria Esteri,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Ansala,0,0,0,0,kasvatustieteen kandidaatti,0,0
0,Lapin vaalipiiri,0,0,0,0,Katri Briitta Ilona,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Kulmuni,0,0,0,0,"ministerin lehdistöavustaja, YTK",0,0
0,Lapin vaalipiiri,0,0,0,0,Janne Antero,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Seurujärvi,0,0,0,0,kansanedustaja,0,0
0,Lapin vaalipiiri,0,0,0,0,Eeva Maria Kustaava,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Lapin vaalipiiri,Maijala,0,0,0,0,"varatuomari, agrologi",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Maia Ilona,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Fandi,0,0,0,0,"sosiaalityöntekijä, yhteiskuntatieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Kalevi Johannes,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Tiitinen,0,0,0,0,"toimittaja, yrittäjä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Jouni Tapio,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Vauhkonen,0,0,0,0,"poliittinen sihteeri, yhteiskuntatieteiden tohtori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Elina,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Sillanpää,0,0,0,0,"tutkija, liikuntatieteiden tohtori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Ari Juhani,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Keski-Suomen vaalipiiri,Jäntti,0,0,0,0,"biologi, filosofian tohtori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Sirpa Anneli,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Martins,0,0,0,0,työnohjaaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Tero Tapio,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Toivanen,0,0,0,0,"opettaja, tutkija",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Pertti Eelis,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Riihinen,0,0,0,0,"prosessimies, hydrauliikka-asentaja",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Marja Leena,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Makkonen,0,0,0,0,"toimistosihteeri, eläkeläinen",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Katja Maarit,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Minkkinen,0,0,0,0,"tradenomi, isännöitsijä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Katariina,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Kautto,0,0,0,0,filosofian ylioppilas,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Kalle Markku Tapani,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Kolari,0,0,0,0,koneistaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Johannes Ilari,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Kuhmonen,0,0,0,0,opiskelija (amk),0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Jarmo Antero,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Ritanen,0,0,0,0,"opettaja, historian- ja yhteiskuntaopin lehtori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Eila Kyllikki,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Keski-Suomen vaalipiiri,Tiainen,0,0,0,0,toimittaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Mauri Mikael,0,0,0,0,SSP,0,0,0,0,0,0,Suomen Senioripuolue r.p.,Keski-Suomen vaalipiiri,Koskela,0,0,0,0,"agrologi, kielikouluttaja",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Satu Kristiina,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Keski-Suomen vaalipiiri,Simonen,0,0,0,0,projektisihteeri,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Riitta Helena,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Keski-Suomen vaalipiiri,Tynjä,0,0,0,0,sosiaalityöntekijä,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Mauri Kalevi,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Keski-Suomen vaalipiiri,Jukarainen,0,0,0,0,paperityöläinen,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Ulla Marjaana,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Keski-Suomen vaalipiiri,Lauttamus,0,0,0,0,"henkilöstön kehittämispäällikkö, kasvatustieteen maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Juha Kalevi,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Keski-Suomen vaalipiiri,Manni,0,0,0,0,sähköasentaja,0,0
0,,0,0,0,0,Atte Tapio Klemetti,0,0,0,0,,0,0,0,0,0,0,SDP,Keski-Suomen vaalipiiri,Viinikka,0,0,0,0,opiskelija,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Asko Tapani,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Keski-Suomen vaalipiiri,Juuti,0,0,0,0,"erikoissairaanhoitaja, työsuojeluvaltuutettu",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Anthony Robin,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Keski-Suomen vaalipiiri,Melville,0,0,0,0,"lehtori, toimittaja",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Ahti Veikko,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Keski-Suomen vaalipiiri,Ruoppila,0,0,0,0,aluejohtaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Harri Johannes,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Keski-Suomen vaalipiiri,Oksanen,0,0,0,0,kunnossapitoasentaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Anja Anitta,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Keski-Suomen vaalipiiri,Kangas,0,0,0,0,"sairaanhoitaja, lääke-esittelijä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Carl Harry Albert,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Keski-Suomen vaalipiiri,Ruotsalainen,0,0,0,0,"lehtori, pastori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Tommi Olavi,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Brander,0,0,0,0,matematiikan opiskelija,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Olli Samuli,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Vähäjylkkä,0,0,0,0,"paperimies, työtön",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Matti Aleksanteri,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Eskelinen,0,0,0,0,filosofian ylioppilas,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Jyri Pekka,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Hämäläinen,0,0,0,0,fysiikan opiskelija,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Joanna Pauliina,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Kurki,0,0,0,0,"tietotekniikan maisteri, työtön",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Jani Tapani,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Korhonen,0,0,0,0,filosofian maisteri,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Eetu Matias,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Rantakangas,0,0,0,0,filosofian ylioppilas,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Dorrit Martina,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Näsi,0,0,0,0,suomen kielen opiskelija,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Arto Matias,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Keski-Suomen vaalipiiri,Lampila,0,0,0,0,kulttuurituottaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Seppo Juhani,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Keski-Suomen vaalipiiri,Kahilainen,0,0,0,0,"tuottaja, yrittäjä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Sari Hannele,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Keski-Suomen vaalipiiri,Saarinen,0,0,0,0,päiväkotiyrittäjä,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Henna Maria,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Keski-Suomen vaalipiiri,Virkkunen,0,0,0,0,"opetusministeri, kansanedustaja",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Ari Juhana Mikael,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Keski-Suomen vaalipiiri,Palola,0,0,0,0,"yhteiskuntatieteiden maisteri, kuntayhtymän johtaja",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Voitto Sakari,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Suosaari,0,0,0,0,"rakennusarkkitehti, yrittäjä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Tuulia Anne-Mari,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Ikkelä-Koski,0,0,0,0,"kasvatustieteen maisteri, apulaisrehtori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Reijo Mauri Matias,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Pekkarinen,0,0,0,0,"kansanedustaja, yhteiskuntatieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Sari Johanna,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Järvinen,0,0,0,0,"osastonhoitaja, terveystieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Pirjo Annele,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Vuorenpää,0,0,0,0,"filosofian maisteri, projektipäällikkö",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Pirkko-Hannele,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Mäntyjärvi,0,0,0,0,"agrologi, maaseutuyrittäjä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Petri Juhani,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Neittaanmäki,0,0,0,0,"ministerin erityisavustaja, yhteiskuntatieteiden maisteri",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Petri Ilmari,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Toivola,0,0,0,0,opiskelija,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Leila Birgitta,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Lindell,0,0,0,0,"erikoislääkintävoimistelija, työtön",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Anne Inkeri,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Kalmari,0,0,0,0,"kansanedustaja, maa- ja metsätalousyrittäjä",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Lauri Juhani,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Oinonen,0,0,0,0,"kansanedustaja, pastori",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Aino Pauliina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Takala,0,0,0,0,"vanhusten palvelutalon johtaja, yhteiskuntatieteiden maister",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Toimi Olavi,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Keski-Suomen vaalipiiri,Kankaanniemi,0,0,0,0,kansanedustaja,0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Anssi Kristian,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Keski-Suomen vaalipiiri,Kekkonen,0,0,0,0,"yhteiskuntatieteiden ylioppilas, opiskelija",0,0
0,Keski-Suomen vaalipiiri,0,0,0,0,Mika Ilkka,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Keski-Suomen vaalipiiri,Ilvesmäki,0,0,0,0,pappi,0,0
